L1,L2,C,R
5.000000e-09,2.097743e-10,1.045035e-12,5.000000e-01
3.880433e-09,4.748093e-10,1.289194e-12,5.000000e-01
3.374029e-09,9.102573e-10,7.431965e-13,5.000000e-01
3.668398e-09,2.277061e-10,7.272514e-13,5.000000e-01
3.202301e-09,4.151004e-10,7.928667e-13,5.000000e-01
3.031256e-09,1.034580e-10,1.965331e-12,5.000000e-01
3.845876e-09,3.968226e-10,9.911735e-13,5.000000e-01
5.000000e-09,3.357056e-10,9.490814e-13,5.000000e-01
5.000000e-09,2.767042e-10,8.725401e-13,5.000000e-01
3.873287e-09,4.186521e-10,5.481266e-13,5.000000e-01
3.125001e-09,1.385273e-10,5.995643e-13,5.000000e-01
5.000000e-09,1.451378e-10,8.422220e-13,5.000000e-01
1.790491e-09,1.040436e-10,7.579145e-13,5.000000e-01
3.616445e-09,5.418325e-10,1.015592e-12,5.000000e-01
5.000000e-10,7.279306e-10,4.700000e-13,5.000000e-01
5.000000e-09,6.709915e-10,6.651747e-13,5.000000e-01
5.000000e-09,1.264940e-10,8.481410e-13,5.000000e-01
5.000000e-09,1.363425e-10,2.198520e-12,5.000000e-01
5.000000e-09,4.666394e-10,6.612674e-13,5.000000e-01
5.000000e-09,1.075791e-10,7.999670e-13,5.000000e-01
5.000000e-09,1.099635e-10,7.916397e-13,5.000000e-01
4.743727e-09,2.414928e-10,1.213552e-12,5.000000e-01
7.913228e-10,1.001032e-10,4.720188e-13,5.000000e-01
4.760316e-09,2.754764e-10,1.305935e-12,5.000000e-01
4.480607e-09,4.855456e-10,6.601414e-13,5.000000e-01
3.245104e-09,6.586094e-10,7.705679e-13,5.000000e-01
3.233643e-09,6.141179e-10,9.737781e-13,5.000000e-01
3.379238e-09,3.783159e-10,1.602538e-12,5.000000e-01
5.000000e-09,3.688812e-10,8.924519e-13,5.000000e-01
3.787544e-09,5.157073e-10,1.142019e-12,5.000000e-01
5.000000e-09,3.007699e-10,7.106420e-13,5.000000e-01
5.000000e-09,2.130199e-10,9.251099e-13,5.000000e-01
5.000000e-09,3.650992e-10,9.398411e-13,5.000000e-01
3.690250e-09,5.949008e-10,1.087350e-12,5.000000e-01
5.000000e-09,4.123935e-10,8.501674e-13,5.000000e-01
2.494763e-09,5.669490e-10,6.897441e-13,5.000000e-01
5.000000e-09,1.013450e-10,9.253597e-13,5.000000e-01
5.000000e-09,1.098096e-10,8.483926e-13,5.000000e-01
2.678882e-09,8.745207e-10,2.337878e-12,5.000000e-01
4.383830e-09,3.870884e-10,7.158682e-13,5.000000e-01
4.490673e-09,4.690262e-10,8.906961e-13,5.000000e-01
5.000000e-09,3.668628e-10,7.291841e-13,5.000000e-01
3.791151e-09,6.193450e-10,1.186506e-12,5.000000e-01
3.645937e-09,5.794744e-10,1.280767e-12,5.000000e-01
4.642911e-09,5.040301e-10,8.238545e-13,5.000000e-01
5.000000e-09,4.673396e-10,7.188467e-13,5.000000e-01
4.060454e-09,4.865750e-10,8.424009e-13,5.000000e-01
5.000000e-09,1.645532e-10,8.517009e-13,5.000000e-01
3.753548e-09,5.937425e-10,1.204733e-12,5.000000e-01
4.034931e-09,5.016942e-10,1.070722e-12,5.000000e-01
4.039068e-09,5.258041e-10,8.941441e-13,5.000000e-01
5.000000e-09,4.243689e-10,9.753361e-13,5.000000e-01
3.569294e-09,3.677954e-10,8.887626e-13,5.000000e-01
4.992780e-09,9.746085e-10,2.234859e-12,5.000000e-01
4.221198e-09,3.737332e-10,1.176428e-12,5.000000e-01
3.353728e-09,5.617405e-10,1.170029e-12,5.000000e-01
5.000000e-09,4.620964e-10,6.599818e-13,5.000000e-01
2.751503e-09,7.363298e-10,2.020014e-12,5.000000e-01
3.850064e-09,5.127927e-10,1.084188e-12,5.000000e-01
2.194482e-09,1.996087e-09,2.346947e-12,5.000000e-01
5.000000e-09,1.115258e-10,8.511788e-13,5.000000e-01
3.453962e-09,5.675576e-10,1.131316e-12,5.000000e-01
1.704588e-09,1.000000e-10,5.593370e-13,5.000000e-01
2.716470e-09,5.986394e-10,1.107097e-12,5.000000e-01
2.944487e-09,6.738117e-10,1.219724e-12,5.000000e-01
3.606131e-09,5.399232e-10,1.049871e-12,5.000000e-01
3.087671e-09,6.074589e-10,1.047047e-12,5.000000e-01
4.050224e-09,5.547665e-10,9.638264e-13,5.000000e-01
2.752810e-09,6.647133e-10,1.165833e-12,5.000000e-01
3.120287e-09,5.718139e-10,1.329894e-12,5.000000e-01
2.751701e-09,5.626137e-10,1.703557e-12,5.000000e-01
2.925713e-09,4.977297e-10,1.113833e-12,5.000000e-01
3.341337e-09,5.781676e-10,1.183902e-12,5.000000e-01
4.998386e-09,5.796677e-10,9.936503e-13,5.000000e-01
3.057908e-09,5.936774e-10,1.173625e-12,5.000000e-01
3.343674e-09,5.263149e-10,1.243601e-12,5.000000e-01
2.828826e-09,6.499686e-10,1.367938e-12,5.000000e-01
2.899647e-09,6.673012e-10,1.372298e-12,5.000000e-01
2.912536e-09,6.664986e-10,1.333168e-12,5.000000e-01
2.758528e-09,5.158049e-10,1.070730e-12,5.000000e-01
2.599383e-09,7.047824e-10,1.134022e-12,5.000000e-01
3.429515e-09,5.697733e-10,1.178087e-12,5.000000e-01
2.681032e-09,7.035405e-10,1.134588e-12,5.000000e-01
2.350975e-09,1.054959e-09,7.957960e-13,5.000000e-01
4.806368e-09,3.216822e-10,8.660675e-13,5.000000e-01
3.457616e-09,5.522491e-10,1.111984e-12,5.000000e-01
2.780254e-09,6.069651e-10,1.104490e-12,5.000000e-01
3.023523e-09,5.811629e-10,1.250807e-12,5.000000e-01
3.055127e-09,6.297928e-10,1.296004e-12,5.000000e-01
2.571806e-09,8.911243e-10,1.069274e-12,5.000000e-01
2.933075e-09,7.593124e-10,1.830964e-12,5.000000e-01
3.144712e-09,6.072695e-10,1.074448e-12,5.000000e-01
2.223218e-09,7.124265e-10,4.700000e-13,5.000000e-01
2.751785e-09,6.381956e-10,1.251082e-12,5.000000e-01
2.867012e-09,6.493882e-10,1.463689e-12,5.000000e-01
4.999576e-09,1.999990e-09,2.349992e-12,5.000000e-01
2.928838e-09,6.394510e-10,9.907271e-13,5.000000e-01
3.021613e-09,5.550597e-10,1.470236e-12,5.000000e-01
4.914988e-09,6.864174e-10,1.758550e-12,5.000000e-01
2.768549e-09,6.573970e-10,1.315297e-12,5.000000e-01
3.074236e-09,6.053103e-10,1.390778e-12,5.000000e-01
3.764539e-09,5.162736e-10,1.074940e-12,5.000000e-01
4.092202e-09,4.589858e-10,9.211833e-13,5.000000e-01
5.000000e-09,1.000000e-10,8.596694e-13,5.000000e-01
2.517135e-09,1.999214e-09,2.349387e-12,5.000000e-01
3.980168e-09,5.328020e-10,8.531261e-13,5.000000e-01
5.000000e-09,4.367762e-10,9.363267e-13,5.000000e-01
5.000000e-09,2.680976e-10,8.038491e-13,5.000000e-01
3.536045e-09,4.873330e-10,9.266656e-13,5.000000e-01
5.000000e-09,4.407915e-10,1.065760e-12,5.000000e-01
4.364195e-09,4.968756e-10,9.744220e-13,5.000000e-01
3.265313e-09,5.297055e-10,1.253524e-12,5.000000e-01
2.791442e-09,8.598130e-10,6.661361e-13,5.000000e-01
4.993036e-09,4.256218e-10,6.628495e-13,5.000000e-01
5.000000e-09,4.764768e-10,8.614763e-13,5.000000e-01
5.000000e-09,1.235988e-10,8.533068e-13,5.000000e-01
3.382271e-09,6.134522e-10,1.300792e-12,5.000000e-01
5.000000e-09,5.071122e-10,7.802227e-13,5.000000e-01
5.000000e-09,4.601078e-10,9.093176e-13,5.000000e-01
5.000000e-09,3.412749e-10,1.025637e-12,5.000000e-01
5.000000e-09,2.009930e-10,8.037593e-13,5.000000e-01
4.795093e-09,4.310284e-10,1.018689e-12,5.000000e-01
4.989736e-09,7.748664e-10,1.632987e-12,5.000000e-01
4.756233e-09,4.559015e-10,7.960405e-13,5.000000e-01
2.908877e-09,6.267852e-10,1.360505e-12,5.000000e-01
5.000000e-09,2.515480e-10,1.069508e-12,5.000000e-01
2.734041e-09,1.000000e-10,4.700000e-13,5.000000e-01
2.490562e-09,8.528032e-10,7.898318e-13,5.000000e-01
4.494098e-09,3.586598e-10,1.089758e-12,5.000000e-01
3.387803e-09,7.733750e-10,1.354810e-12,5.000000e-01
5.000000e-09,3.487743e-10,8.863092e-13,5.000000e-01
4.969209e-09,5.656482e-10,2.071821e-12,5.000000e-01
5.000000e-09,2.385188e-10,1.051035e-12,5.000000e-01
5.000000e-09,3.521836e-10,7.168459e-13,5.000000e-01
4.889143e-09,6.211598e-10,1.193182e-12,5.000000e-01
3.884988e-09,5.434512e-10,9.795168e-13,5.000000e-01
4.430049e-09,4.709290e-10,1.048015e-12,5.000000e-01
5.000000e-09,3.993510e-10,8.239343e-13,5.000000e-01
5.000000e-09,2.963241e-10,9.183263e-13,5.000000e-01
5.000000e-09,1.574116e-10,1.066445e-12,5.000000e-01
3.431462e-09,3.838738e-10,1.362801e-12,5.000000e-01
5.000000e-09,2.092703e-10,8.915984e-13,5.000000e-01
5.000000e-09,4.844179e-10,9.278652e-13,5.000000e-01
5.000000e-09,3.214856e-10,8.845400e-13,5.000000e-01
5.000000e-09,4.721739e-10,8.619010e-13,5.000000e-01
2.300293e-09,5.011282e-10,2.190344e-12,5.000000e-01
4.997805e-09,3.555513e-10,1.080266e-12,5.000000e-01
3.304646e-09,2.890538e-10,1.947225e-12,5.000000e-01
4.627058e-09,4.698974e-10,5.810264e-13,5.000000e-01
4.092670e-09,6.365958e-10,8.115446e-13,5.000000e-01
5.000000e-09,3.976543e-10,7.207141e-13,5.000000e-01
4.712210e-09,5.079975e-10,8.157011e-13,5.000000e-01
4.781925e-09,4.157939e-10,5.703916e-13,5.000000e-01
1.936688e-09,1.000000e-10,4.700000e-13,5.000000e-01
1.573746e-09,4.765110e-10,4.739937e-13,5.000000e-01
5.000000e-09,3.682431e-10,1.014508e-12,5.000000e-01
3.646993e-09,5.872175e-10,1.607422e-12,5.000000e-01
3.400756e-09,4.241645e-10,1.647694e-12,5.000000e-01
5.000000e-09,1.476864e-10,7.614570e-13,5.000000e-01
3.811409e-09,4.936848e-10,1.090398e-12,5.000000e-01
5.000000e-09,3.640722e-10,1.201790e-12,5.000000e-01
5.000000e-09,3.910223e-10,7.397272e-13,5.000000e-01
5.000000e-09,5.870176e-10,2.348161e-12,5.000000e-01
4.108747e-09,5.372361e-10,7.319576e-13,5.000000e-01
3.841023e-09,3.417145e-10,7.663433e-13,5.000000e-01
1.615716e-09,7.563325e-10,5.975438e-13,5.000000e-01
4.335185e-09,5.491961e-10,2.221828e-12,5.000000e-01
4.526948e-09,5.244846e-10,6.133760e-13,5.000000e-01
5.000000e-09,1.165552e-10,7.980713e-13,5.000000e-01
5.000000e-09,2.654728e-10,8.022952e-13,5.000000e-01
5.000000e-09,3.437114e-10,7.919751e-13,5.000000e-01
5.000000e-09,4.276380e-10,8.718432e-13,5.000000e-01
5.000000e-09,4.870648e-10,7.591442e-13,5.000000e-01
3.353676e-09,3.089272e-10,1.842282e-12,5.000000e-01
3.465767e-09,6.910105e-10,8.025148e-13,5.000000e-01
5.000000e-09,2.311294e-10,6.103339e-13,5.000000e-01
4.999370e-09,3.640441e-10,1.100955e-12,5.000000e-01
4.999869e-09,3.886468e-10,1.028657e-12,5.000000e-01
4.199226e-09,4.937120e-10,1.064501e-12,5.000000e-01
2.810279e-09,3.924922e-10,1.185951e-12,5.000000e-01
2.397750e-09,9.841147e-10,6.561953e-13,5.000000e-01
2.327185e-09,6.254940e-10,1.973433e-12,5.000000e-01
5.000000e-09,1.943658e-10,8.217270e-13,5.000000e-01
4.678796e-09,5.470261e-10,4.700000e-13,5.000000e-01
5.000000e-09,2.950580e-10,8.692534e-13,5.000000e-01
5.000000e-10,1.000000e-10,1.964271e-12,5.000000e-01
4.313535e-09,4.595965e-10,7.444380e-13,5.000000e-01
4.597870e-09,5.374227e-10,6.327468e-13,5.000000e-01
3.937825e-09,1.091187e-10,6.982945e-13,5.000000e-01
2.231722e-09,9.758384e-10,4.918950e-13,5.000000e-01
3.165702e-09,1.072683e-10,6.179325e-13,5.000000e-01
5.000000e-09,2.259889e-10,8.815734e-13,5.000000e-01
4.037590e-09,4.896619e-10,1.186080e-12,5.000000e-01
4.588100e-09,4.154094e-10,9.790051e-13,5.000000e-01
2.639132e-09,7.488173e-10,9.323121e-13,5.000000e-01
5.000000e-09,1.322025e-10,9.025039e-13,5.000000e-01
5.000000e-09,4.710311e-10,9.224683e-13,5.000000e-01
5.000000e-10,1.765364e-10,4.700000e-13,5.000000e-01
4.699129e-09,4.641586e-10,6.169105e-13,5.000000e-01
5.000000e-09,5.705596e-10,7.865484e-13,5.000000e-01
5.000000e-09,1.588357e-10,6.891111e-13,5.000000e-01
2.996773e-09,6.251598e-10,9.970651e-13,5.000000e-01
2.640386e-09,1.006047e-10,4.817073e-13,5.000000e-01
5.000000e-09,2.063908e-10,5.264633e-13,5.000000e-01
3.219345e-09,2.555127e-10,9.138151e-13,5.000000e-01
3.986251e-09,1.000000e-10,1.628669e-12,5.000000e-01
4.370805e-09,5.209105e-10,8.831845e-13,5.000000e-01
4.733643e-09,4.176849e-10,8.636416e-13,5.000000e-01
5.000000e-10,1.187548e-10,4.700000e-13,5.000000e-01
5.000000e-09,1.655409e-10,6.308851e-13,5.000000e-01
4.480040e-09,5.146059e-10,7.459766e-13,5.000000e-01
5.000000e-09,3.311622e-10,1.145242e-12,5.000000e-01
4.948751e-09,3.088571e-10,9.486258e-13,5.000000e-01
4.999872e-09,4.827982e-10,6.233047e-13,5.000000e-01
3.284607e-09,4.522953e-10,1.551893e-12,5.000000e-01
5.000000e-09,2.436975e-10,8.687302e-13,5.000000e-01
2.891708e-09,3.256827e-10,2.125144e-12,5.000000e-01
5.000000e-09,3.783919e-10,7.566121e-13,5.000000e-01
5.000000e-09,4.167011e-10,9.151061e-13,5.000000e-01
2.955329e-09,4.019305e-10,9.426213e-13,5.000000e-01
5.000000e-09,2.489025e-10,8.930977e-13,5.000000e-01
4.243566e-09,1.588584e-10,5.540072e-13,5.000000e-01
2.693248e-09,1.011996e-10,8.138861e-13,5.000000e-01
3.384986e-09,5.451455e-10,1.115732e-12,5.000000e-01
5.000000e-09,4.007886e-10,7.011337e-13,5.000000e-01
4.981995e-09,3.656340e-10,7.659705e-13,5.000000e-01
4.995462e-09,2.000000e-09,2.350000e-12,5.000000e-01
5.000000e-09,1.208238e-10,9.446303e-13,5.000000e-01
4.168993e-09,4.275107e-10,9.100248e-13,5.000000e-01
3.739907e-09,5.459176e-10,1.566907e-12,5.000000e-01
5.000000e-09,4.423015e-10,8.047431e-13,5.000000e-01
4.887726e-09,4.712521e-10,1.120607e-12,5.000000e-01
5.000000e-09,1.282424e-10,2.318898e-12,5.000000e-01
5.000000e-09,4.883407e-10,6.473239e-13,5.000000e-01
3.309480e-09,6.966969e-10,7.196075e-13,5.000000e-01
3.674346e-09,5.992963e-10,1.204400e-12,5.000000e-01
4.900101e-09,4.598772e-10,9.153560e-13,5.000000e-01
5.000000e-09,4.464704e-10,7.092940e-13,5.000000e-01
4.695469e-09,3.449419e-10,1.225646e-12,5.000000e-01
3.034887e-09,5.860151e-10,1.138042e-12,5.000000e-01
3.886802e-09,5.331947e-10,7.348680e-13,5.000000e-01
5.000000e-09,1.000000e-10,7.711012e-13,5.000000e-01
2.950016e-09,3.120940e-10,2.194850e-12,5.000000e-01
5.000000e-09,4.317894e-10,6.342029e-13,5.000000e-01
3.275594e-09,5.744981e-10,1.435720e-12,5.000000e-01
4.999559e-09,4.044075e-10,9.851243e-13,5.000000e-01
2.835414e-09,6.892616e-10,1.000926e-12,5.000000e-01
5.000000e-09,5.236015e-10,1.280438e-12,5.000000e-01
5.000000e-09,6.119385e-10,7.751526e-13,5.000000e-01
5.000000e-09,1.267674e-10,8.848032e-13,5.000000e-01
4.009065e-09,5.462648e-10,1.680601e-12,5.000000e-01
5.000000e-09,6.209618e-10,1.254227e-12,5.000000e-01
5.000000e-09,3.765103e-10,8.758730e-13,5.000000e-01
3.678977e-09,5.218047e-10,8.656594e-13,5.000000e-01
5.000000e-09,4.327796e-10,9.934019e-13,5.000000e-01
1.483862e-09,1.000000e-10,4.700000e-13,5.000000e-01
4.998023e-09,3.915221e-10,8.503162e-13,5.000000e-01
4.880440e-09,4.424794e-10,8.537739e-13,5.000000e-01
5.000000e-09,3.362999e-10,9.204616e-13,5.000000e-01
3.579808e-09,4.343282e-10,1.316572e-12,5.000000e-01
4.959704e-09,4.746464e-10,6.508669e-13,5.000000e-01
5.000000e-09,1.044988e-10,8.635259e-13,5.000000e-01
5.000000e-09,5.162103e-10,6.076733e-13,5.000000e-01
5.000000e-09,3.875884e-10,8.777533e-13,5.000000e-01
4.435060e-09,2.622282e-10,1.380679e-12,5.000000e-01
3.128445e-09,7.827456e-10,9.322822e-13,5.000000e-01
5.000000e-09,3.986655e-10,1.120272e-12,5.000000e-01
5.000000e-09,3.106531e-10,6.959994e-13,5.000000e-01
5.000000e-09,4.493473e-10,6.596098e-13,5.000000e-01
3.747382e-09,1.372150e-10,6.833628e-13,5.000000e-01
3.197149e-09,6.601466e-10,1.652630e-12,5.000000e-01
5.000000e-09,4.116913e-10,1.092663e-12,5.000000e-01
4.213482e-09,4.784007e-10,7.814780e-13,5.000000e-01
3.093067e-09,6.056317e-10,1.002755e-12,5.000000e-01
5.000000e-09,1.999150e-10,8.196955e-13,5.000000e-01
3.841380e-09,5.383728e-10,1.256807e-12,5.000000e-01
5.000000e-09,1.079484e-10,8.655916e-13,5.000000e-01
5.000000e-09,3.011106e-10,8.569112e-13,5.000000e-01
5.000000e-09,2.247477e-10,7.652423e-13,5.000000e-01
5.000000e-09,7.443433e-10,7.439995e-13,5.000000e-01
4.998740e-09,3.702371e-10,6.431799e-13,5.000000e-01
4.301236e-09,5.667892e-10,1.169099e-12,5.000000e-01
3.460788e-09,6.366756e-10,1.875912e-12,5.000000e-01
3.647542e-09,5.294186e-10,8.617465e-13,5.000000e-01
4.188055e-09,1.056409e-10,6.858034e-13,5.000000e-01
5.000000e-09,2.613547e-10,7.339789e-13,5.000000e-01
4.387610e-09,4.440816e-10,5.910324e-13,5.000000e-01
2.579721e-09,1.232219e-10,9.912163e-13,5.000000e-01
5.349722e-10,1.000010e-10,4.700228e-13,5.000000e-01
3.543428e-09,4.897204e-10,8.628416e-13,5.000000e-01
4.997047e-09,2.672458e-10,7.841729e-13,5.000000e-01
5.000000e-09,3.391691e-10,8.602067e-13,5.000000e-01
5.000000e-09,1.047748e-10,1.024360e-12,5.000000e-01
4.500631e-09,4.802119e-10,8.235312e-13,5.000000e-01
4.903957e-09,4.448570e-10,8.187378e-13,5.000000e-01
5.000000e-09,5.282427e-10,5.896516e-13,5.000000e-01
3.216402e-09,7.276469e-10,1.724903e-12,5.000000e-01
5.000000e-09,4.041686e-10,9.611077e-13,5.000000e-01
5.000000e-09,3.137194e-10,9.231866e-13,5.000000e-01
4.315945e-09,4.085361e-10,1.468030e-12,5.000000e-01
5.000000e-09,3.062797e-10,6.814912e-13,5.000000e-01
5.000000e-10,8.781504e-10,4.700000e-13,5.000000e-01
5.000000e-09,3.880477e-10,7.415311e-13,5.000000e-01
1.972652e-09,1.008067e-10,4.855342e-13,5.000000e-01
3.951010e-09,6.439338e-10,1.479867e-12,5.000000e-01
5.000000e-09,2.884482e-10,9.128428e-13,5.000000e-01
2.471586e-09,1.008568e-10,4.792791e-13,5.000000e-01
2.605647e-09,1.001615e-09,8.391090e-13,5.000000e-01
5.000000e-09,1.083618e-10,8.806989e-13,5.000000e-01
2.390571e-09,1.484895e-10,1.118079e-12,5.000000e-01
4.516343e-09,4.722677e-10,9.207027e-13,5.000000e-01
3.861504e-09,5.545351e-10,6.285362e-13,5.000000e-01
4.926540e-09,4.547611e-10,7.841270e-13,5.000000e-01
5.000000e-09,4.994010e-10,7.014644e-13,5.000000e-01
5.000000e-09,2.695426e-10,7.943402e-13,5.000000e-01
5.000000e-09,4.373209e-10,8.401500e-13,5.000000e-01
5.000000e-09,1.630291e-10,8.445720e-13,5.000000e-01
4.766435e-09,5.607745e-10,1.001051e-12,5.000000e-01
3.961273e-09,5.478803e-10,8.977285e-13,5.000000e-01
4.999935e-09,4.735442e-10,7.909825e-13,5.000000e-01
3.504968e-09,6.022690e-10,7.967808e-13,5.000000e-01
1.721387e-09,1.262064e-10,4.700000e-13,5.000000e-01
3.421166e-09,5.095791e-10,1.175702e-12,5.000000e-01
4.540002e-09,4.072810e-10,1.081428e-12,5.000000e-01
5.000000e-09,3.011915e-10,7.138715e-13,5.000000e-01
5.000000e-09,1.233295e-10,1.888616e-12,5.000000e-01
3.605203e-09,5.389745e-10,1.227981e-12,5.000000e-01
3.729604e-09,5.517316e-10,1.007334e-12,5.000000e-01
5.000000e-09,6.212967e-10,8.813266e-13,5.000000e-01
4.487107e-09,6.135568e-10,1.303331e-12,5.000000e-01
5.000000e-09,3.558430e-10,7.386769e-13,5.000000e-01
5.000000e-09,3.756984e-10,8.584921e-13,5.000000e-01
5.000000e-09,4.438962e-10,8.237134e-13,5.000000e-01
3.718392e-09,8.650062e-10,7.860688e-13,5.000000e-01
5.000000e-09,3.663431e-10,1.985638e-12,5.000000e-01
3.673924e-09,5.388332e-10,8.943869e-13,5.000000e-01
4.112817e-09,4.170458e-10,1.086831e-12,5.000000e-01
4.976853e-09,1.351949e-10,1.397360e-12,5.000000e-01
5.000000e-09,1.230898e-10,8.431763e-13,5.000000e-01
5.000000e-09,4.606943e-10,1.088884e-12,5.000000e-01
5.000000e-09,4.677251e-10,9.510478e-13,5.000000e-01
5.000000e-09,1.703084e-10,7.817267e-13,5.000000e-01
4.585481e-09,4.928628e-10,9.614421e-13,5.000000e-01
5.000000e-09,4.392056e-10,1.113587e-12,5.000000e-01
5.000000e-09,4.433767e-10,8.620333e-13,5.000000e-01
4.051166e-09,5.507303e-10,9.316513e-13,5.000000e-01
5.000000e-09,3.687587e-10,8.241479e-13,5.000000e-01
5.000000e-09,4.795711e-10,6.389578e-13,5.000000e-01
5.000000e-09,1.030039e-10,8.063824e-13,5.000000e-01
3.073786e-09,6.298133e-10,1.004288e-12,5.000000e-01
5.000000e-09,1.630648e-09,1.802818e-12,5.000000e-01
5.000000e-09,3.322414e-10,9.237743e-13,5.000000e-01
5.000000e-09,1.572262e-10,9.176644e-13,5.000000e-01
4.104458e-09,1.030498e-09,2.227122e-12,5.000000e-01
3.059115e-09,8.968083e-10,6.149569e-13,5.000000e-01
4.906751e-09,1.006060e-10,1.613275e-12,5.000000e-01
5.000000e-09,3.352742e-10,9.207351e-13,5.000000e-01
4.731992e-09,4.321354e-10,9.218984e-13,5.000000e-01
5.000000e-09,3.444611e-10,9.457254e-13,5.000000e-01
5.000000e-09,4.692080e-10,7.621555e-13,5.000000e-01
5.000000e-09,3.198771e-10,9.360528e-13,5.000000e-01
4.153097e-09,5.905645e-10,6.628182e-13,5.000000e-01
5.000000e-09,2.460694e-10,1.080410e-12,5.000000e-01
5.000000e-09,4.807173e-10,8.043186e-13,5.000000e-01
4.562014e-09,3.781579e-10,1.140670e-12,5.000000e-01
5.000000e-09,2.909086e-10,1.045137e-12,5.000000e-01
1.810505e-09,1.890670e-09,2.301144e-12,5.000000e-01
4.926582e-09,4.273863e-10,1.035214e-12,5.000000e-01
4.756784e-09,4.329658e-10,6.373673e-13,5.000000e-01
5.000000e-09,1.089152e-10,8.934065e-13,5.000000e-01
4.771113e-09,4.661991e-10,7.358514e-13,5.000000e-01
5.000000e-09,4.098186e-10,8.687104e-13,5.000000e-01
4.937645e-09,3.753162e-10,1.051852e-12,5.000000e-01
5.000000e-09,3.725424e-10,9.314084e-13,5.000000e-01
5.000000e-09,3.377782e-10,1.000769e-12,5.000000e-01
5.000000e-09,3.140584e-10,8.293507e-13,5.000000e-01
5.000000e-09,4.578083e-10,6.146540e-13,5.000000e-01
5.000000e-09,3.122767e-10,6.956105e-13,5.000000e-01
3.582920e-09,6.013241e-10,9.451240e-13,5.000000e-01
3.031410e-09,9.292796e-10,2.220969e-12,5.000000e-01
5.000000e-09,1.049429e-10,8.498339e-13,5.000000e-01
4.608570e-09,3.496304e-10,1.426622e-12,5.000000e-01
5.000000e-09,5.038670e-10,7.042266e-13,5.000000e-01
3.698726e-09,6.056094e-10,8.258627e-13,5.000000e-01
2.591676e-09,6.783257e-10,4.700000e-13,5.000000e-01
5.000000e-09,2.798201e-10,9.427359e-13,5.000000e-01
5.000000e-09,2.297900e-10,1.032459e-12,5.000000e-01
5.000000e-09,2.709541e-10,8.241616e-13,5.000000e-01
4.966797e-09,4.653734e-10,9.644168e-13,5.000000e-01
5.000000e-09,1.597163e-10,1.682521e-12,5.000000e-01
4.147317e-09,1.000000e-10,1.515900e-12,5.000000e-01
5.000000e-09,4.494432e-10,9.423972e-13,5.000000e-01
2.999838e-09,1.074547e-10,6.255881e-13,5.000000e-01
5.000000e-09,3.035018e-10,8.456296e-13,5.000000e-01
4.411822e-09,1.015264e-10,1.594821e-12,5.000000e-01
4.995646e-09,3.506146e-10,4.700000e-13,5.000000e-01
5.000000e-09,2.052317e-10,8.660729e-13,5.000000e-01
5.000000e-09,2.251526e-10,7.128585e-13,5.000000e-01
5.000000e-09,4.124310e-10,1.058878e-12,5.000000e-01
5.062476e-10,1.081164e-10,1.243666e-12,5.000000e-01
4.483313e-09,5.071635e-10,6.466265e-13,5.000000e-01
4.974930e-09,1.000000e-10,2.205015e-12,5.000000e-01
5.000000e-09,2.879649e-10,4.893734e-13,5.000000e-01
3.466401e-09,5.573119e-10,1.799321e-12,5.000000e-01
5.000000e-09,1.000000e-10,8.418329e-13,5.000000e-01
3.986393e-09,3.976410e-10,9.940125e-13,5.000000e-01
5.000000e-09,1.099415e-09,2.350000e-12,5.000000e-01
2.723791e-09,1.001884e-10,5.673373e-13,5.000000e-01
3.508847e-09,2.050427e-10,2.221918e-12,5.000000e-01
5.000000e-09,3.051411e-10,9.979695e-13,5.000000e-01
5.000000e-10,4.284002e-10,4.700000e-13,5.000000e-01
4.999146e-09,3.152609e-10,9.260569e-13,5.000000e-01
3.696581e-09,4.954014e-10,1.165018e-12,5.000000e-01
4.905884e-09,4.376328e-10,1.142563e-12,5.000000e-01
3.961340e-09,2.856621e-10,8.137155e-13,5.000000e-01
4.999503e-09,3.488929e-10,6.283938e-13,5.000000e-01
4.647665e-09,5.030693e-10,9.541105e-13,5.000000e-01
5.000000e-09,3.196764e-10,7.634982e-13,5.000000e-01
4.236145e-09,4.509302e-10,6.806844e-13,5.000000e-01
4.995601e-09,3.821957e-10,7.076209e-13,5.000000e-01
4.552234e-09,2.191152e-10,1.661146e-12,5.000000e-01
5.000000e-09,3.730727e-10,8.927811e-13,5.000000e-01
1.408362e-09,5.870245e-10,4.701374e-13,5.000000e-01
3.839954e-09,5.574612e-10,1.347044e-12,5.000000e-01
5.000000e-09,4.938677e-10,7.067372e-13,5.000000e-01
3.176637e-09,6.239105e-10,9.114559e-13,5.000000e-01
5.000000e-09,2.391574e-10,9.612181e-13,5.000000e-01
3.536122e-09,1.264815e-09,4.879731e-13,5.000000e-01
5.000000e-09,3.932895e-10,8.007685e-13,5.000000e-01
5.000000e-09,1.001207e-10,7.429367e-13,5.000000e-01
5.000000e-09,5.500306e-10,7.183603e-13,5.000000e-01
5.000000e-09,4.989957e-10,7.004303e-13,5.000000e-01
5.000000e-09,6.029693e-10,7.133399e-13,5.000000e-01
5.000000e-09,3.720280e-10,8.238266e-13,5.000000e-01
3.784039e-09,6.923342e-10,4.700000e-13,5.000000e-01
4.102936e-09,1.244022e-09,4.700000e-13,5.000000e-01
5.000000e-09,1.004203e-10,8.060458e-13,5.000000e-01
